Code,FAA Aircraft Type,EDMS Aircraft Code,Engine Manufacturer,Engine,EDMS ID,SCC,SCC Description,Map To,Last Inventory Year,Last updated on
202578,Boeing 737-800 Short Field Package-Next Gen,5074,CFM International,CFM56-7B24/3,1798,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202579,Hawker 900XP,5075,Allied Signal,TFE731-2-2B,1204,2275050012,"General Aviation, Turbine",,,7/31/2018
202580,SOCATA TBM 850,5076,P & W Canada,PT6A-66 ,1634,2275050012,"General Aviation, Turbine",,,7/31/2018
202583,Airbus A319-100 Series,4539,International Aero Engines,V2527M-A5,1825,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202584,Airbus A319-100 X/LR,4540,International Aero Engines,V2524-A5,1418,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202585,Airbus A319-100 X/LR,4540,CFM International,CFM56-5B7/3,1804,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202586,Airbus A319-100 X/LR,4540,International Aero Engines,V2527M-A5,1825,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202587,Airbus A320-200 Series,4542,International Aero Engines,V2527E-A5,1774,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202588,Antonov 12 Cub,4556,Ivchenko,AI-24VT ,1527,2275001000,"Military Aircraft, Total",,,7/18/2018
202589,Antonov 32 Cline,4562,Ivchenko,AI-24VT ,1527,2275001000,"Military Aircraft, Total",,,7/18/2018
202590,ATR 72-200,4576,P & W Canada,PW127G ,1664,2275020000,"Commercial Aircraft, Total: All Types",,,7/31/2018
202591,Boeing 727-100 Series,4585,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202593,Boeing 747-200 Series,4599,GE Aircraft Engines,CF6-80C2B1F,1236,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202596,Boeing 767-200 ER,4608,GE,CF6-80C2A1,1348,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202867,Boeing 767-300 Series,4609,GE,CF6-80C2B6F,1360,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202963,Boeing DC-9-10 Series,4715,Pratt & Whitney,JT8D-7 series,1261,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202965,Boeing DC-9-10 Series,4715,Pratt & Whitney,JT8D-9 series,1263,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202966,Boeing DC-9-10 Series,4715,Pratt & Whitney,JT8D-9 series,1264,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202967,Boeing DC-9-20 Series,4716,Pratt & Whitney,JT8D-9 series,1263,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202968,Boeing DC-9-20 Series,4716,Pratt & Whitney,JT8D-9 series,1264,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202969,Boeing DC-9-20 Series,4716,Pratt & Whitney,JT8D-11,1265,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202970,Boeing DC-9-30 Series,4717,Pratt & Whitney,JT8D-7 series,1261,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202976,Boeing DC-9-30 Series,4717,Pratt & Whitney,JT8D-9 series,1263,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202979,Boeing DC-9-30 Series,4717,Pratt & Whitney,JT8D-9 series,1264,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202982,Boeing DC-9-30 Series,4717,Pratt & Whitney,JT8D-11,1265,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202985,Boeing DC-9-30 Series,4717,Pratt & Whitney,JT8D-15,1266,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202987,Boeing DC-9-30 Series,4717,Pratt & Whitney,JT8D-15,1266,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202991,Boeing DC-9-30 Series,4717,Pratt & Whitney,JT8D-17,1269,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
202994,Boeing DC-9-30 Series,4717,Pratt & Whitney,JT8D-17,1270,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203000,Boeing DC-9-40 Series,4718,Pratt & Whitney,JT8D-11,1265,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203001,Boeing DC-9-40 Series,4718,Pratt & Whitney,JT8D-15,1266,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203002,Boeing DC-9-40 Series,4718,Pratt & Whitney,JT8D-15,1267,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203003,Boeing DC-9-40 Series,4718,Pratt & Whitney,JT8D-17,1269,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203004,Boeing DC-9-40 Series,4718,Pratt & Whitney,JT8D-17,1270,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203005,Boeing DC-9-40 Series,4718,Pratt & Whitney,JT8D-17A,1271,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203006,Boeing DC-9-40 Series,4718,Pratt & Whitney,JT8D-17AR,1272,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203007,Boeing DC-9-50 Series,4719,Pratt & Whitney,JT8D-15,1266,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203008,Boeing DC-9-50 Series,4719,Pratt & Whitney,JT8D-15,1267,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203009,Boeing DC-9-50 Series,4719,Pratt & Whitney,JT8D-17,1269,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203010,Boeing DC-9-50 Series,4719,Pratt & Whitney,JT8D-17,1270,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203011,Boeing DC-9-50 Series,4719,Pratt & Whitney,JT8D-17A,1271,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203012,Boeing DC-9-50 Series,4719,Pratt & Whitney,JT8D-17AR,1272,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203013,Airbus A380-800 Series,4553,Pratt & Whitney,PW4168,1469,2275020000,"Commercial Aircraft, Total: All Types",,,8/4/2021
203014,Airbus A380-800 Series,4553,,GP727X ,1749,2275020000,"Commercial Aircraft, Total: All Types",,,8/4/2021
203015,Airbus A380-800 Series,4553,,GP7XXX ,1750,2275020000,"Commercial Aircraft, Total: All Types",,,8/4/2021
203016,Airbus A380-800 Series,4553,,TRENT97X ,1751,2275020000,"Commercial Aircraft, Total: All Types",,,8/4/2021
203017,Airbus A380-800 Series,4553,,TRENT9XX ,1752,2275020000,"Commercial Aircraft, Total: All Types",,,8/4/2021
203023,Embraer ERJ145,4748,Rolls-Royce Corporation,AE3007A1,1475,2275060012,"Air Taxi, Turbine",,,7/31/2018
203024,Embraer ERJ190,4754,GE,CFM56-7B20/2,1444,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203025,Antonov AN28 Cash,5034,P & W Canada,PT6A-65B ,1638,2275060012,"Air Taxi, Turbine",,,7/18/2018
203026,PZL M-28 Skytruck,5035,P & W Canada,PT6A-65B ,1638,2275001000,"Military Aircraft, Total",,,7/31/2018
203027,Rockwell Sabreliner 75,5036,,CF700-2D ,1531,2275050012,"General Aviation, Turbine",,,7/31/2018
203028,Boeing 767-200 ER,4608,GE,CF6-80C2B1,1353,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203029,Falcon 900DX,5039,Allied Signal,TFE731-3,1205,2275050012,"General Aviation, Turbine",,,7/18/2018
203030,Boeing 767-300 Series,4609,GE Aircraft Engines,CF6-80C2B7F,1366,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203031,BAC 1-11 200,4617,Rolls Royce Ltd,SPEY Mk511,1765,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203032,BAC 1-11 300/400,4618,Rolls Royce Ltd,SPEY Mk511,1765,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203033,BAC 1-11 500,4620,Rolls Royce Ltd,SPEY Mk511,1765,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203034,Raytheon Super King Air 200,4635,P & W Canada,PT6A-61 ,1631,2275050012,"General Aviation, Turbine",,,7/31/2018
203035,Raytheon Beechjet 400,4638,Pratt & Whitney (Canada),JT15D-5C,1295,2275050012,"General Aviation, Turbine",,,7/31/2018
203036,Britten-Norman BN-2 Islander,4645,,250B17B ,1339,2275050012,"General Aviation, Turbine",,,7/18/2018
203037,CASA 212-100 Series,4651,Allied Signal,TPE331-10R ,1730,2275060012,"Air Taxi, Turbine",,,7/18/2018
203038,CASA 212-200 Series,4652,Allied Signal,TPE331-10R ,1730,2275060012,"Air Taxi, Turbine",,,7/18/2018
203039,CASA CN-235-100,4662,GE,CT7-9B ,1538,2275001000,"Military Aircraft, Total",,,7/31/2018
203040,CASA CN-235-200,4663,GE,CT7-9B ,1538,2275001000,"Military Aircraft, Total",,,7/31/2018
203041,CASA CN-235-300,4664,GE,CT7-9B ,1538,2275001000,"Military Aircraft, Total",,,7/31/2018
203042,Cessna 208 Caravan,4669,,TPE331-12 ,1733,2275050012,"General Aviation, Turbine",,,7/31/2018
203043,Cessna 501 Citation ISP,4681,Pratt & Whitney Canada,JT15D-4 series,1293,2275050012,"General Aviation, Turbine",,,8/5/2021
203044,Cessna 550 Citation Bravo,5697,,PW530 ,1668,2275050012,"General Aviation, Turbine",,,8/4/2021
203045,Cessna 560 Citation Encore,5699,,PW530 ,1668,2275050012,"General Aviation, Turbine",,,8/4/2021
203046,Cessna 650 Citation III,4690,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/31/2018
203047,Cessna 680 Citation Sovereign,4691,Pratt & Whitnet Canada Inc.,PW306B,1519,2275050012,"General Aviation, Turbine",,,7/18/2018
203048,Cessna 750 Citation X,4692,Rolls-Royce Corporation,AE3007C,1812,2275050012,"General Aviation, Turbine",,,7/31/2018
203049,Bombardier CRJ-200,4699,GE,CF34-8C5B1,1783,2275060012,"Air Taxi, Turbine",,,7/31/2018
203050,Bombardier CRJ-900,4701,GE,CF34-8C5B1,1783,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203051,Convair CV-440,4702,Allison,501 D13 alternative 2 ,1463,2275060012,"Air Taxi, Turbine",,,7/31/2018
203052,Boeing DC-9-10 Series,4715,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203053,Boeing DC-9-30 Series,4717,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203054,DeHavilland DHC-6-200 Twin Otter,4723,,PT6A-27 ,1618,2275050012,"General Aviation, Turbine",,,7/31/2018
203055,DeHavilland DHC-6-200 Twin Otter,4723,P & W Canada,PT6A-34 ,1620,2275050012,"General Aviation, Turbine",,,7/31/2018
203056,DeHavilland DHC-6-300 Twin Otter,4724,,PT6A-28 ,1619,2275050012,"General Aviation, Turbine",,,7/31/2018
203057,DeHavilland DHC-6-300 Twin Otter,4724,P & W Canada,PT6A-34 ,1620,2275050012,"General Aviation, Turbine",,,7/31/2018
203058,DeHavilland DHC-8-100,4726,P & W Canada,PW121A ,1648,2275060012,"Air Taxi, Turbine",,,7/18/2018
203059,DeHavilland DHC-8-300,4728,P & W Canada,PW123B ,1650,2275060012,"Air Taxi, Turbine",,,7/18/2018
203060,DeHavilland DHC-8-300,4728,P & W Canada,PW123E ,1653,2275060012,"Air Taxi, Turbine",,,7/18/2018
203061,Dornier 228-200 Series,4735,Allied Signal,TPE331-10GT ,1716,2275050012,"General Aviation, Turbine",,,7/31/2018
203062,Dornier 228-200 Series,4735,,TPE331-10 ,1726,2275050012,"General Aviation, Turbine",,,7/31/2018
203063,Dornier 228-200 Series,4735,Allied Signal,TPE331-10G ,1728,2275050012,"General Aviation, Turbine",,,7/31/2018
203064,Embraer ERJ135,4744,Rolls-Royce Corporation,AE3007A1P,1484,2275060012,"Air Taxi, Turbine",,,7/31/2018
203065,Embraer ERJ135,4744,Rolls-Royce Corporation,AE3007A3,1487,2275060012,"Air Taxi, Turbine",,,7/31/2018
203066,Embraer ERJ135-ER,4745,Rolls-Royce Corporation,AE3007A1/3,1481,2275060012,"Air Taxi, Turbine",,,7/31/2018
203067,Embraer ERJ135-LR,4746,Rolls-Royce Corporation,AE3007A1E,1490,2275060012,"Air Taxi, Turbine",,,7/31/2018
203068,Embraer ERJ145,4748,Rolls-Royce Corporation,AE3007A1P,1484,2275060012,"Air Taxi, Turbine",,,7/31/2018
203069,Embraer ERJ145-ER,4749,Rolls-Royce Corporation,AE3007A1,1475,2275060012,"Air Taxi, Turbine",,,7/31/2018
203070,Embraer ERJ170,4751,GE,CF34-8C5A1,1788,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203071,Embraer ERJ175-LR,4753,GE,CF34-8E5,1787,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203072,Embraer ERJ175-LR,4753,GE,CF34-8E5A1,1790,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203073,Embraer ERJ190-LR,4755,,CF34-10E ,1748,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203074,Embraer ERJ190-LR,4755,GE Transportation,CF34-10E6A1,1777,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203075,Embraer ERJ190-LR,4755,GE Transportation,CF34-10E6,1779,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203076,Embraer ERJ190-LR,4755,GE Transportation,CF34-10E5,1780,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203077,Embraer ERJ195,4756,GE Transportation,CF34-10E7,1776,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203078,Embraer ERJ195-LR,4757,GE Transportation,CF34-10E7,1776,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203079,Fokker F27 Friendship,4758,P & W Canada,PW125B ,1655,2275060012,"Air Taxi, Turbine",,,7/18/2018
203080,Fokker F27 Friendship,4758,P & W Canada,PW127B ,1659,2275060012,"Air Taxi, Turbine",,,7/18/2018
203081,Fokker F100,4768,Rolls Royce Ltd,SPEY Mk555,1329,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203082,Dassault Falcon 10,4774,Allied Signal,TFE731-3,1205,2275050012,"General Aviation, Turbine",,,7/31/2018
203083,Dassault Falcon 20-C,4779,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203084,Dassault Falcon 20-D,4780,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203085,Dassault Falcon 20-E,4781,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203086,Dassault Falcon 20-F,4782,,CF700-2D ,1531,2275050012,"General Aviation, Turbine",,,7/18/2018
203087,Dassault Falcon 20-F,4782,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203088,Dassault Falcon 20-G,4783,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203089,Dassault Falcon 50,4784,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/31/2018
203090,Dassault Falcon 50-EX,4785,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203091,Dassault Falcon 900,4786,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/31/2018
203092,Dassault Falcon 900-B,4787,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203093,Dassault Falcon 900-C,4788,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203094,Gulfstream G100,4795,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203095,Gulfstream II,4797,Rolls Royce Ltd,TAY Mk611-8,1330,2275050012,"General Aviation, Turbine",,,7/31/2018
203096,Gulfstream II,4797,Rolls Royce Ltd,SPEY Mk511,1765,2275050012,"General Aviation, Turbine",,,7/31/2018
203097,Gulfstream G200,4798,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203098,Gulfstream II-B,4799,Rolls Royce Ltd,TAY Mk611-8,1330,2275050012,"General Aviation, Turbine",,,7/31/2018
203099,Gulfstream II-B,4799,Rolls Royce Ltd,SPEY Mk511,1765,2275050012,"General Aviation, Turbine",,,7/31/2018
203100,Gulfstream G300,4801,Rolls Royce Ltd,SPEY Mk511,1765,2275050012,"General Aviation, Turbine",,,7/31/2018
203103,Hawker HS-125 Series 600,4814,Allied Signal,TFE731-3,1205,2275050012,"General Aviation, Turbine",,,7/18/2018
203104,Hawker HS-125 Series 700,4815,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203105,Raytheon Hawker 800,4816,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/31/2018
203106,Hawker HS748-1,4817,Rolls Royce,DART 514 ,1539,2275060012,"Air Taxi, Turbine",,,7/18/2018
203107,Hawker HS748-2B,4820,Rolls Royce,DART 552 ,1540,2275060012,"Air Taxi, Turbine",,,7/18/2018
203108,Israel IAI-1125 Astra,4828,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203109,Ilyushin 18 Clam,4831,Ivchenko,AI-24VT ,1527,2275020000,"Commercial Aircraft, Total: All Types",,,7/31/2018
203110,Ilyushin 62 Classic,4832,Ivchenko,AI-24VT ,1527,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203111,BAE Jetstream 31,4836,Allied Signal,TPE331-12UHR ,1674,2275050012,"General Aviation, Turbine",,,7/31/2018
203112,BAE Jetstream 32,4837,Allied Signal,TPE331-12UHR ,1674,2275050012,"General Aviation, Turbine",,,7/31/2018
203113,BAE Jetstream 32-EP,4838,Allied Signal,TPE331-12UHR ,1674,2275050012,"General Aviation, Turbine",,,7/31/2018
203114,Lockheed L-188 Electra,4845,Allison,501 D13 alternative 2 ,1463,2275020000,"Commercial Aircraft, Total: All Types",,,7/31/2018
203115,Bombardier Learjet 24-XR,4852,,CJ610-2C ,1534,2275050012,"General Aviation, Turbine",,,7/18/2018
203116,Bombardier Learjet 31,4857,Allied Signal,TFE731-3,1205,2275050012,"General Aviation, Turbine",,,7/18/2018
203117,Bombardier Learjet 35,4858,Allied Signal,TFE731-3,1205,2275050012,"General Aviation, Turbine",,,7/18/2018
203118,Bombardier Learjet 40,4860,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203119,Bombardier Learjet 45,4861,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203120,Bombardier Learjet 45-XR,4862,,TFE731-2/2A ,1714,2275050012,"General Aviation, Turbine",,,7/18/2018
203121,Raytheon C-12 Huron,4893,P & W Canada,PT6A-65B ,1638,2275001000,"Military Aircraft, Total",,,7/18/2018
203122,Pilatus PC-12,4960,P & W Canada,PT6A-67 ,1635,2275050012,"General Aviation, Turbine",,,7/31/2018
203123,Fairchild SA-226-T Merlin III,4971,Allied Signal,TPE331-10UA ,1717,2275050012,"General Aviation, Turbine",,,7/31/2018
203124,Fairchild SA-226-T Merlin III,4971,Allied Signal,TPE331-10U ,1731,2275050012,"General Aviation, Turbine",,,7/31/2018
203125,Fairchild SA-226-TC Metro II,4972,Allied Signal,TPE331-11U-601G ,1732,2275050012,"General Aviation, Turbine",,,7/31/2018
203126,Fairchild SA-227-AC Metro III,4973,Allied Signal,TPE331-11U-601G ,1732,2275050012,"General Aviation, Turbine",,,7/31/2018
203127,Fairchild SA-227-AT Expeditor,4974,Allied Signal,TPE331-12UHR ,1674,2275050012,"General Aviation, Turbine",,,7/31/2018
203128,Fairchild SA-227-AT Expeditor,4974,Allied Signal,TPE331-11U-601G ,1732,2275050012,"General Aviation, Turbine",,,7/31/2018
203129,Fairchild SA-227-AT Expeditor,4974,,TPE331-12 ,1733,2275050012,"General Aviation, Turbine",,,7/31/2018
203130,Saab 340-A,4977,GE,CT7-9B ,1538,2275060012,"Air Taxi, Turbine",,,7/18/2018
203131,Rockwell Sabreliner 60,4982,Allied Signal,TFE731-3,1205,2275050012,"General Aviation, Turbine",,,7/31/2018
203132,Shorts Skyvan SC7-3-1,4985,Allied Signal,TFE731-2-2B,1204,2275050012,"General Aviation, Turbine",,,7/31/2018
203133,Shorts Skyvan SC7-3-2,4986,Allied Signal,TFE731-2-2B,1204,2275050012,"General Aviation, Turbine",,,7/31/2018
203134,Shorts Skyvan SC7-3-2,4986,Allied Signal,TPE331-6 ,1743,2275050012,"General Aviation, Turbine",,,7/31/2018
203135,Shorts Skyvan SC7-3A-1,4987,Allied Signal,TFE731-2-2B,1204,2275050012,"General Aviation, Turbine",,,7/31/2018
203136,Shorts 330-100 Series,4989,P & W Canada,PT6A-67R ,1611,2275060012,"Air Taxi, Turbine",,,7/18/2018
203137,Shorts 330-100 Series,4989,P & W Canada,PT6A-65AR ,1637,2275060012,"Air Taxi, Turbine",,,7/18/2018
203138,Shorts 330-100 Series,4989,P & W Canada,PT6A-65R ,1639,2275060012,"Air Taxi, Turbine",,,7/18/2018
203139,Shorts 330-200 Series,4990,P & W Canada,PT6A-45A ,1627,2275060012,"Air Taxi, Turbine",,,7/18/2018
203140,Shorts 330-200 Series,4990,P & W Canada,PT6A-65B ,1638,2275060012,"Air Taxi, Turbine",,,7/18/2018
203141,Shorts 360-200 Series,4992,P & W Canada,PT6A-67R ,1611,2275060012,"Air Taxi, Turbine",,,7/18/2018
203143,Harbin Y-12,5014,Allison,T56-A-15 ,1681,2275050012,"General Aviation, Turbine",,,7/31/2018
203144,Xian Yunshuji Y-7,5024,P & W Canada,PW127G ,1664,2275020000,"Commercial Aircraft, Total: All Types",,,7/31/2018
203145,Boeing 747-400 Series Freighter,5030,GE Aircraft Engines,CF6-80C2B1F,1236,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203146,Boeing 747-400 Series Freighter,5030,Pratt & Whitney,PW4056,1296,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203148,Bombardier CRJ-705-LR,5050,GE,CF34-8C5,1785,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203149,Bombardier CRJ-900-ER,5051,GE,CF34-8C5,1785,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203150,Embraer ERJ170-LR,5058,GE,CF34-8C5A1,1788,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203151,Embraer ERJ170-LR,5058,GE,CF34-8E5A1,1790,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203152,Gulfstream V-SP,5060,Rolls-Royce,BR700-710C4-11,1495,2275050012,"General Aviation, Turbine",,,7/18/2018
203153,Lockheed L-1011-1 Tristar,5063,Rolls Royce Ltd,RB211-22B,1316,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203154,Lockheed L-1011-100 Tristar,5064,Rolls Royce Ltd,RB211-22B,1316,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203155,Lockheed L-1011-250 Tristar,5066,Rolls Royce Ltd,RB211-524B series,1319,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
203156,Lockheed L-1011-500 Tristar,5067,Rolls Royce Ltd,RB211-524B series,1319,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
